run_id,scenario,cycle,phase,axis,sample_count,time_start,time_end,duration,torque_mean,torque_max,torque_std,torque_rms,omega_max,accel_rms,energy,torque_slope,synthetic_cycle,degradation_alpha,degradation_level
long_live_01,S0,42,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,42,0,S0
long_live_01,S0,43,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,43,0,S0
long_live_01,S0,44,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,44,0,S0
long_live_01,S0,45,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,45,0,S0
long_live_01,S0,46,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,46,0,S0
long_live_01,S0,47,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,47,0,S0
long_live_01,S0,48,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,48,0,S0
long_live_01,S0,49,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,49,0,S0
long_live_01,S0,50,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,50,0,S0
long_live_01,S0,51,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,51,0,S0
long_live_01,S0,52,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,52,0,S0
long_live_01,S0,53,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,53,0,S0
long_live_01,S0,54,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,54,0,S0
long_live_01,S0,55,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,55,0,S0
long_live_01,S0,56,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,56,0,S0
long_live_01,S0,57,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,57,0,S0
long_live_01,S0,58,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,58,0,S0
long_live_01,S0,59,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,59,0,S0
long_live_01,S0,60,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,60,0,S0
long_live_01,S0,61,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,61,0,S0
long_live_01,S0,62,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,62,0,S0
long_live_01,S0,63,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,63,0,S0
long_live_01,S0,64,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,64,0,S0
long_live_01,S0,65,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,65,0,S0
long_live_01,S0,66,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,66,0,S0
long_live_01,S0,67,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,67,0,S0
long_live_01,S0,68,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,68,0,S0
long_live_01,S0,69,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,69,0,S0
long_live_01,S0,70,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,70,0,S0
long_live_01,S0,71,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,71,0,S0
long_live_01,S0,72,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,72,0,S0
long_live_01,S0,73,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,73,0,S0
long_live_01,S0,74,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,74,0,S0
long_live_01,S0,75,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,75,0,S0
long_live_01,S0,76,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,76,0,S0
long_live_01,S0,77,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,77,0,S0
long_live_01,S0,78,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,78,0,S0
long_live_01,S0,79,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,79,0,S0
long_live_01,S0,80,cycle_complete,motor1,48,183.95,2221.45,2037.5,1.81220773,2.17493232,0.819020332,1.98517412,3.08777892e-08,5.66158673e-08,5.86170238e-11,-0.00106745145,80,0,S0
long_live_01,S1,1,cycle_complete,motor1,48,183.95,2221.45,2038.00938,1.81401994,2.17710725,0.819839352,1.98715929,3.08777892e-08,5.66158673e-08,5.86873642e-11,-0.0010685189,1,0.001,S1
long_live_01,S1,2,cycle_complete,motor1,48,183.95,2221.45,2038.51875,1.81583215,2.17928218,0.820658373,1.98914447,3.08777892e-08,5.66158673e-08,5.87577047e-11,-0.00106958635,2,0.002,S1
long_live_01,S1,3,cycle_complete,motor1,48,183.95,2221.45,2039.02813,1.81764435,2.18145712,0.821477393,1.99112964,3.08777892e-08,5.66158673e-08,5.88280451e-11,-0.0010706538,3,0.003,S1
long_live_01,S1,4,cycle_complete,motor1,48,183.95,2221.45,2039.5375,1.81945656,2.18363205,0.822296413,1.99311482,3.08777892e-08,5.66158673e-08,5.88983855e-11,-0.00107172126,4,0.004,S1
long_live_01,S1,5,cycle_complete,motor1,48,183.95,2221.45,2040.04688,1.82126877,2.18580698,0.823115434,1.99509999,3.08777892e-08,5.66158673e-08,5.89687259e-11,-0.00107278871,5,0.005,S1
long_live_01,S1,6,cycle_complete,motor1,48,183.95,2221.45,2040.55625,1.82308098,2.18798191,0.823934454,1.99708516,3.08777892e-08,5.66158673e-08,5.90390664e-11,-0.00107385616,6,0.006,S1
long_live_01,S1,7,cycle_complete,motor1,48,183.95,2221.45,2041.06562,1.82489318,2.19015685,0.824753474,1.99907034,3.08777892e-08,5.66158673e-08,5.91094068e-11,-0.00107492361,7,0.007,S1
long_live_01,S1,8,cycle_complete,motor1,48,183.95,2221.45,2041.575,1.82670539,2.19233178,0.825572495,2.00105551,3.08777892e-08,5.66158673e-08,5.91797472e-11,-0.00107599106,8,0.008,S1
long_live_01,S1,9,cycle_complete,motor1,48,183.95,2221.45,2042.08438,1.8285176,2.19450671,0.826391515,2.00304069,3.08777892e-08,5.66158673e-08,5.92500877e-11,-0.00107705851,9,0.009,S1
long_live_01,S1,10,cycle_complete,motor1,48,183.95,2221.45,2042.59375,1.83032981,2.19668164,0.827210535,2.00502586,3.08777892e-08,5.66158673e-08,5.93204281e-11,-0.00107812596,10,0.01,S1
long_live_01,S1,11,cycle_complete,motor1,48,183.95,2221.45,2043.10313,1.83214202,2.19885658,0.828029556,2.00701104,3.08777892e-08,5.66158673e-08,5.93907685e-11,-0.00107919342,11,0.011,S1
long_live_01,S1,12,cycle_complete,motor1,48,183.95,2221.45,2043.6125,1.83395422,2.20103151,0.828848576,2.00899621,3.08777892e-08,5.66158673e-08,5.94611089e-11,-0.00108026087,12,0.012,S1
long_live_01,S1,13,cycle_complete,motor1,48,183.95,2221.45,2044.12188,1.83576643,2.20320644,0.829667596,2.01098138,3.08777892e-08,5.66158673e-08,5.95314494e-11,-0.00108132832,13,0.013,S1
long_live_01,S1,14,cycle_complete,motor1,48,183.95,2221.45,2044.63125,1.83757864,2.20538137,0.830486617,2.01296656,3.08777892e-08,5.66158673e-08,5.96017898e-11,-0.00108239577,14,0.014,S1
long_live_01,S1,15,cycle_complete,motor1,48,183.95,2221.45,2045.14062,1.83939085,2.2075563,0.831305637,2.01495173,3.08777892e-08,5.66158673e-08,5.96721302e-11,-0.00108346322,15,0.015,S1
long_live_01,S1,16,cycle_complete,motor1,48,183.95,2221.45,2045.65,1.84120305,2.20973124,0.832124657,2.01693691,3.08777892e-08,5.66158673e-08,5.97424707e-11,-0.00108453067,16,0.016,S1
long_live_01,S1,17,cycle_complete,motor1,48,183.95,2221.45,2046.15938,1.84301526,2.21190617,0.832943678,2.01892208,3.08777892e-08,5.66158673e-08,5.98128111e-11,-0.00108559812,17,0.017,S1
long_live_01,S1,18,cycle_complete,motor1,48,183.95,2221.45,2046.66875,1.84482747,2.2140811,0.833762698,2.02090725,3.08777892e-08,5.66158673e-08,5.98831515e-11,-0.00108666558,18,0.018,S1
long_live_01,S1,19,cycle_complete,motor1,48,183.95,2221.45,2047.17813,1.84663968,2.21625603,0.834581718,2.02289243,3.08777892e-08,5.66158673e-08,5.99534919e-11,-0.00108773303,19,0.019,S1
long_live_01,S1,20,cycle_complete,motor1,48,183.95,2221.45,2047.6875,1.84845188,2.21843097,0.835400739,2.0248776,3.08777892e-08,5.66158673e-08,6.00238324e-11,-0.00108880048,20,0.02,S1
long_live_01,S1,21,cycle_complete,motor1,48,183.95,2221.45,2048.19688,1.85026409,2.2206059,0.836219759,2.02686278,3.08777892e-08,5.66158673e-08,6.00941728e-11,-0.00108986793,21,0.021,S1
long_live_01,S1,22,cycle_complete,motor1,48,183.95,2221.45,2048.70625,1.8520763,2.22278083,0.837038779,2.02884795,3.08777892e-08,5.66158673e-08,6.01645132e-11,-0.00109093538,22,0.022,S1
long_live_01,S1,23,cycle_complete,motor1,48,183.95,2221.45,2049.21562,1.85388851,2.22495576,0.8378578,2.03083312,3.08777892e-08,5.66158673e-08,6.02348537e-11,-0.00109200283,23,0.023,S1
long_live_01,S1,24,cycle_complete,motor1,48,183.95,2221.45,2049.725,1.85570072,2.2271307,0.83867682,2.0328183,3.08777892e-08,5.66158673e-08,6.03051941e-11,-0.00109307028,24,0.024,S1
long_live_01,S1,25,cycle_complete,motor1,48,183.95,2221.45,2050.23438,1.85751292,2.22930563,0.83949584,2.03480347,3.08777892e-08,5.66158673e-08,6.03755345e-11,-0.00109413774,25,0.025,S1
long_live_01,S1,26,cycle_complete,motor1,48,183.95,2221.45,2050.74375,1.85932513,2.23148056,0.840314861,2.03678865,3.08777892e-08,5.66158673e-08,6.04458749e-11,-0.00109520519,26,0.026,S1
long_live_01,S1,27,cycle_complete,motor1,48,183.95,2221.45,2051.25313,1.86113734,2.23365549,0.841133881,2.03877382,3.08777892e-08,5.66158673e-08,6.05162154e-11,-0.00109627264,27,0.027,S1
long_live_01,S1,28,cycle_complete,motor1,48,183.95,2221.45,2051.7625,1.86294955,2.23583042,0.841952901,2.040759,3.08777892e-08,5.66158673e-08,6.05865558e-11,-0.00109734009,28,0.028,S1
long_live_01,S1,29,cycle_complete,motor1,48,183.95,2221.45,2052.27187,1.86476175,2.23800536,0.842771922,2.04274417,3.08777892e-08,5.66158673e-08,6.06568962e-11,-0.00109840754,29,0.029,S1
long_live_01,S1,30,cycle_complete,motor1,48,183.95,2221.45,2052.78125,1.86657396,2.24018029,0.843590942,2.04472934,3.08777892e-08,5.66158673e-08,6.07272367e-11,-0.00109947499,30,0.03,S1
long_live_01,S1,31,cycle_complete,motor1,48,183.95,2221.45,2053.29062,1.86838617,2.24235522,0.844409962,2.04671452,3.08777892e-08,5.66158673e-08,6.07975771e-11,-0.00110054244,31,0.031,S1
long_live_01,S1,32,cycle_complete,motor1,48,183.95,2221.45,2053.8,1.87019838,2.24453015,0.845228983,2.04869969,3.08777892e-08,5.66158673e-08,6.08679175e-11,-0.0011016099,32,0.032,S1
long_live_01,S1,33,cycle_complete,motor1,48,183.95,2221.45,2054.30938,1.87201059,2.24670509,0.846048003,2.05068487,3.08777892e-08,5.66158673e-08,6.09382579e-11,-0.00110267735,33,0.033,S1
long_live_01,S1,34,cycle_complete,motor1,48,183.95,2221.45,2054.81875,1.87382279,2.24888002,0.846867023,2.05267004,3.08777892e-08,5.66158673e-08,6.10085984e-11,-0.0011037448,34,0.034,S1
long_live_01,S1,35,cycle_complete,motor1,48,183.95,2221.45,2055.32812,1.875635,2.25105495,0.847686044,2.05465521,3.08777892e-08,5.66158673e-08,6.10789388e-11,-0.00110481225,35,0.035,S1
long_live_01,S1,36,cycle_complete,motor1,48,183.95,2221.45,2055.8375,1.87744721,2.25322988,0.848505064,2.05664039,3.08777892e-08,5.66158673e-08,6.11492792e-11,-0.0011058797,36,0.036,S1
long_live_01,S1,37,cycle_complete,motor1,48,183.95,2221.45,2056.34688,1.87925942,2.25540482,0.849324084,2.05862556,3.08777892e-08,5.66158673e-08,6.12196197e-11,-0.00110694715,37,0.037,S1
long_live_01,S1,38,cycle_complete,motor1,48,183.95,2221.45,2056.85625,1.88107162,2.25757975,0.850143105,2.06061074,3.08777892e-08,5.66158673e-08,6.12899601e-11,-0.00110801461,38,0.038,S1
long_live_01,S1,39,cycle_complete,motor1,48,183.95,2221.45,2057.36562,1.88288383,2.25975468,0.850962125,2.06259591,3.08777892e-08,5.66158673e-08,6.13603005e-11,-0.00110908206,39,0.039,S1
long_live_01,S1,40,cycle_complete,motor1,48,183.95,2221.45,2057.875,1.88469604,2.26192961,0.851781145,2.06458108,3.08777892e-08,5.66158673e-08,6.14306409e-11,-0.00111014951,40,0.04,S1
long_live_01,S1,41,cycle_complete,motor1,48,183.95,2221.45,2058.38438,1.88650825,2.26410455,0.852600166,2.06656626,3.08777892e-08,5.66158673e-08,6.15009814e-11,-0.00111121696,41,0.041,S1
long_live_01,S1,42,cycle_complete,motor1,48,183.95,2221.45,2058.89375,1.88832045,2.26627948,0.853419186,2.06855143,3.08777892e-08,5.66158673e-08,6.15713218e-11,-0.00111228441,42,0.042,S1
long_live_01,S1,43,cycle_complete,motor1,48,183.95,2221.45,2059.40313,1.89013266,2.26845441,0.854238206,2.07053661,3.08777892e-08,5.66158673e-08,6.16416622e-11,-0.00111335186,43,0.043,S1
long_live_01,S1,44,cycle_complete,motor1,48,183.95,2221.45,2059.9125,1.89194487,2.27062934,0.855057227,2.07252178,3.08777892e-08,5.66158673e-08,6.17120027e-11,-0.00111441931,44,0.044,S1
long_live_01,S1,45,cycle_complete,motor1,48,183.95,2221.45,2060.42188,1.89375708,2.27280427,0.855876247,2.07450696,3.08777892e-08,5.66158673e-08,6.17823431e-11,-0.00111548677,45,0.045,S1
long_live_01,S1,46,cycle_complete,motor1,48,183.95,2221.45,2060.93125,1.89556929,2.27497921,0.856695267,2.07649213,3.08777892e-08,5.66158673e-08,6.18526835e-11,-0.00111655422,46,0.046,S1
long_live_01,S1,47,cycle_complete,motor1,48,183.95,2221.45,2061.44062,1.89738149,2.27715414,0.857514288,2.0784773,3.08777892e-08,5.66158673e-08,6.19230239e-11,-0.00111762167,47,0.047,S1
long_live_01,S1,48,cycle_complete,motor1,48,183.95,2221.45,2061.95,1.8991937,2.27932907,0.858333308,2.08046248,3.08777892e-08,5.66158673e-08,6.19933644e-11,-0.00111868912,48,0.048,S1
long_live_01,S1,49,cycle_complete,motor1,48,183.95,2221.45,2062.45938,1.90100591,2.281504,0.859152328,2.08244765,3.08777892e-08,5.66158673e-08,6.20637048e-11,-0.00111975657,49,0.049,S1
long_live_01,S1,50,cycle_complete,motor1,48,183.95,2221.45,2062.96875,1.90281812,2.28367894,0.859971349,2.08443283,3.08777892e-08,5.66158673e-08,6.21340452e-11,-0.00112082402,50,0.05,S1
long_live_01,S1,51,cycle_complete,motor1,48,183.95,2221.45,2063.47813,1.90463032,2.28585387,0.860790369,2.086418,3.08777892e-08,5.66158673e-08,6.22043857e-11,-0.00112189147,51,0.051,S1
